,Bioenergy,,,,,,,,,,,,,,,,,,,,
,Solid biofuels,,,,,,,,,,,,,,,,,,,,
,Bagasse,,,,,,,,,,,,,,,,,,,,
,Renewable municipal waste,,,,,,,,,,,,,,,,,,,,
,Other solid biofuels,,,,,,,,,,,,,,,,,,,,
,Liquid biofuels,,,,,,,,,,,,,,,,,,,,
,Biogas,,,,,,,,,,,,,,,,,,,,
,Geothermal,,,,,,,,,,,,,,,,,,,,
Israel,Total renewable energy,31,10,32,43,39,41,27,41,55,114,218,422,496,618,968,1 373,1 714,1 693,1 756,
,Hydropower,31,10,21,31,28,28,15,14,16,22,29,28,23,28,13,25,0,0,0,
,Renewable hydropower,31,10,21,31,28,28,15,14,16,22,29,28,23,28,13,25,0,0,0,
,Pumped storage,,,,,,,,,,,,,,,,,,,,
,Marine,,,,,,,,,,,,,,,,,,,,
,Wind,0,0,11,12,11,11,10,10,9,9,8,7,6,6,6,7,7,0,0,
,Onshore wind energy,0,0,11,12,11,11,10,10,9,9,8,7,6,6,6,7,7,0,0,
,Offshore wind energy,,,,,,,,,,,,,,,,,,,,
,Solar,0,0,0,0,0,2,2,3,16,53,130,334,414,505,852,1 171,1 537,1 522,1 585,
,Solar photovoltaic,0,0,0,0,0,2,2,3,5,42,119,322,402,494,840,1 160,1 525,1 511,1 574,
,Concentrated solar power,0,0,0,0,0,0,0,0,11,11,11,11,11,11,11,11,11,11,11,
,Bioenergy,0,0,0,0,0,0,0,14,14,31,51,53,53,79,98,171,171,171,171,
,Solid biofuels,0,0,0,0,0,0,0,0,0,6,6,8,8,8,8,8,8,8,8,
,Bagasse,,,,,,,,,,,,,,,,,,,,
,Renewable municipal waste,0,0,0,0,0,0,0,0,0,6,6,8,8,8,8,8,8,8,8,
,Other solid biofuels,,,,,,,,,,,,,,,,,,,,
,Liquid biofuels,,,,,,,,,,,,,,,,,,,,
,Biogas,0,0,0,0,0,0,0,14,14,25,45,45,45,71,90,163,163,163,163,
,Geothermal,,,,,,,,,,,,,,,,,,,,
Jordan,Total renewable energy,45,51,61,50,62,65,60,74,74,69,73,66,70,63,67,257,983,1 410,2 247,
,Hydropower,39,43,53,41,53,57,51,61,62,59,61,55,61,55,58,66,55,51,36,
,Renewable hydropower,39,43,53,41,53,57,51,61,62,59,61,55,61,55,58,66,55,51,36,
,Pumped storage,,,,,,,,,,,,,,,,,,,,
,Marine,,,,,,,,,,,,,,,,,,,,
,Wind,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,123,391,449,721,
,Onshore wind energy,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,123,391,449,721,
,Offshore wind energy,,,,,,,,,,,,,,,,,,,,
,Solar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,520,895,1 476,
,Solar photovoltaic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,520,895,1 476,
,Concentrated solar power,,,,,,,,,,,,,,,,,,,,
,Bioenergy,3,5,5,6,6,5,6,10,9,7,9,8,6,6,6,17,17,15,14,
,Solid biofuels,,,,,,,,,,,,,,,,,,,,
,Bagasse,,,,,,,,,,,,,,,,,,,,
,Renewable municipal waste,,,,,,,,,,,,,,,,,,,,
,Other solid biofuels,,,,,,,,,,,,,,,,,,,,
,Liquid biofuels,,,,,,,,,,,,,,,,,,,,
,Biogas,3,5,5,6,6,5,6,10,9,7,9,8,6,6,6,17,17,15,14,
,Geothermal,,,,,,,,,,,,,,,,,,,,
Kuwait,Total renewable energy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,49,69,88,
,Hydropower,,,,,,,,,,,,,,,,,,,,
,Renewable hydropower,,,,,,,,,,,,,,,,,,,,
,Pumped storage,,,,,,,,,,,,,,,,,,,,
,Marine,,,,,,,,,,,,,,,,,,,,
,Wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,
,Onshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,
,Offshore wind energy,,,,,,,,,,,,,,,,,,,,
,Solar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,49,51,71,
,Solar photovoltaic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,49,51,71,
,Concentrated solar power,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Bioenergy,,,,,,,,,,,,,,,,,,,,
,Solid biofuels,,,,,,,,,,,,,,,,,,,,
,Bagasse,,,,,,,,,,,,,,,,,,,,
,Renewable municipal waste,,,,,,,,,,,,,,,,,,,,
,Other solid biofuels,,,,,,,,,,,,,,,,,,,,
,Liquid biofuels,,,,,,,,,,,,,,,,,,,,
,Biogas,,,,,,,,,,,,,,,,,,,,
,Geothermal,,,,,,,,,,,,,,,,,,,,
Lebanon,Total renewable energy,678,678,678,1 363,1 121,1 046,694,586,373,614,840,806,1 190,1 051,216,512,435,486,456,
,Hydropower,678,678,678,1 363,1 121,1 046,694,586,373,614,839,805,1 177,1 035,193,479,382,415,346,
,Renewable hydropower,678,678,678,1 363,1 121,1 046,694,586,373,614,839,805,1 177,1 035,193,479,382,415,346,
,Pumped storage,,,,,,,,,,,,,,,,,,,,
,Marine,,,,,,,,,,,,,,,,,,,,
,Wind,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,6,6,6,6,
,Onshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,6,6,6,6,
,Offshore wind energy,,,,,,,,,,,,,,,,,,,,
,Solar,0,0,0,0,0,0,0,0,0,0,1,1,1,3,7,17,36,56,84,
,Solar photovoltaic,0,0,0,0,0,0,0,0,0,0,1,1,1,3,7,17,36,56,84,
,Concentrated solar power,,,,,,,,,,,,,,,,,,,,
,Bioenergy,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,20,
,Solid biofuels,,,,,,,,,,,,,,,,,,,,
,Bagasse,,,,,,,,,,,,,,,,,,,,
,Renewable municipal waste,,,,,,,,,,,,,,,,,,,,
,Other solid biofuels,,,,,,,,,,,,,,,,,,,,
,Liquid biofuels,,,,,,,,,,,,,,,,,,,,
,Biogas,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,20,
,Geothermal,,,,,,,,,,,,,,,,,,,,
Oman,Total renewable energy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,16,16,
,Hydropower,,,,,,,,,,,,,,,,,,,,
,Renewable hydropower,,,,,,,,,,,,,,,,,,,,
,Pumped storage,,,,,,,,,,,,,,,,,,,,
,Marine,,,,,,,,,,,,,,,,,,,,
,Wind,,,,,,,,,,,,,,,,,,,,
,Onshore wind energy,,,,,,,,,,,,,,,,,,,,
,Offshore wind energy,,,,,,,,,,,,,,,,,,,,
,Solar,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,16,16,
,Solar photovoltaic,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,16,16,
,Concentrated solar power,,,,,,,,,,,,,,,,,,,,
,Bioenergy,,,,,,,,,,,,,,,,,,,,
,Solid biofuels,,,,,,,,,,,,,,,,,,,,
,Bagasse,,,,,,,,,,,,,,,,,,,,
,Renewable municipal waste,,,,,,,,,,,,,,,,,,,,
,Other solid biofuels,,,,,,,,,,,,,,,,,,,,
,Liquid biofuels,,,,,,,,,,,,,,,,,,,,
,Biogas,,,,,,,,,,,,,,,,,,,,
,Geothermal,,,,,,,,,,,,,,,,,,,,
Palestine,Total renewable energy,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,9,43,46,60,
,Hydropower,,,,,,,,,,,,,,,,,,,,
,Renewable hydropower,,,,,,,,,,,,,,,,,,,,
,Pumped storage,,,,,,,,,,,,,,,,,,,,
,Marine,,,,,,,,,,,,,,,,,,,,
,Wind,,,,,,,,,,,,,,,,,,,,
,Onshore wind energy,,,,,,,,,,,,,,,,,,,,
,Offshore wind energy,,,,,,,,,,,,,,,,,,,,
,Solar,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,9,43,45,60,
,Solar photovoltaic,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,9,43,45,60,
,Concentrated solar power,,,,,,,,,,,,,,,,,,,,
,Bioenergy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
,Solid biofuels,,,,,,,,,,,,,,,,,,,,
,Bagasse,,,,,,,,,,,,,,,,,,,,
,Renewable municipal waste,,,,,,,,,,,,,,,,,,,,
,Other solid biofuels,,,,,,,,,,,,,,,,,,,,
,Liquid biofuels,,,,,,,,,,,,,,,,,,,,
,Biogas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
,Geothermal,,,,,,,,,,,,,,,,,,,,
Qatar,Total renewable energy,0,0,0,0,0,0,0,0,0,0,0,116,116,119,121,121,123,123,123,
,Hydropower,,,,,,,,,,,,,,,,,,,,
,Renewable hydropower,,,,,,,,,,,,,,,,,,,,
,Pumped storage,,,,,,,,,,,,,,,,,,,,
,Marine,,,,,,,,,,,,,,,,,,,,
,Wind,,,,,,,,,,,,,,,,,,,,
,Onshore wind energy,,,,,,,,,,,,,,,,,,,,
,Offshore wind energy,,,,,,,,,,,,,,,,,,,,
,Solar,0,0,0,0,0,0,0,0,0,0,0,1,1,4,7,7,8,8,8,
,Solar photovoltaic,0,0,0,0,0,0,0,0,0,0,0,1,1,4,7,7,8,8,8,
,Concentrated solar power,,,,,,,,,,,,,,,,,,,,
,Bioenergy,0,0,0,0,0,0,0,0,0,0,0,115,115,115,115,115,115,115,115,
,Solid biofuels,0,0,0,0,0,0,0,0,0,0,0,75,75,75,75,75,75,75,75,
,Bagasse,,,,,,,,,,,,,,,,,,,,
,Renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,75,75,75,75,75,75,75,75,
,Other solid biofuels,,,,,,,,,,,,,,,,,,,,
,Liquid biofuels,,,,,,,,,,,,,,,,,,,,
,Biogas,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,40,40,
,Geothermal,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,Total renewable energy,1,1,1,1,1,1,1,1,1,1,4,5,26,42,46,46,46,70,219,
,Hydropower,,,,,,,,,,,,,,,,,,,,
,Renewable hydropower,,,,,,,,,,,,,,,,,,,,
,Pumped storage,,,,,,,,,,,,,,,,,,,,
,Marine,,,,,,,,,,,,,,,,,,,,
,Wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,
,Onshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,
,Offshore wind energy,,,,,,,,,,,,,,,,,,,,
,Solar,1,1,1,1,1,1,1,1,1,1,4,5,26,42,46,46,46,65,214,
,Solar photovoltaic,1,1,1,1,1,1,1,1,1,1,4,5,26,42,46,46,46,65,65,
,Concentrated solar power,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,
,Bioenergy,,,,,,,,,,,,,,,,,,,,
,Solid biofuels,,,,,,,,,,,,,,,,,,,,
,Bagasse,,,,,,,,,,,,,,,,,,,,
,Renewable municipal waste,,,,,,,,,,,,,,,,,,,,
,Other solid biofuels,,,,,,,,,,,,,,,,,,,,
,Liquid biofuels,,,,,,,,,,,,,,,,,,,,
,Biogas,,,,,,,,,,,,,,,,,,,,
,Geothermal,,,,,,,,,,,,,,,,,,,,
Syrian AR,Total renewable energy,3 264,3 443,2 484,2 791,4 210,4 360,3 980,3 513,2 904,1 901,2 627,3 318,3 272,3 035,2 375,448,964,789,791,
,Hydropower,3 231,3 410,2 451,2 758,4 175,4 325,3 945,3 478,2 869,1 866,2 592,3 283,3 237,3 000,2 340,413,929,754,754,
,Renewable hydropower,3 231,3 410,2 451,2 758,4 175,4 325,3 945,3 478,2 869,1 866,2 592,3 283,3 237,3 000,2 340,413,929,754,754,
,Pumped storage,,,,,,,,,,,,,,,,,,,,
,Marine,,,,,,,,,,,,,,,,,,,,
,Wind,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
,Onshore wind energy,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
,Offshore wind energy,,,,,,,,,,,,,,,,,,,,
,Solar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
,Solar photovoltaic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
,Concentrated solar power,,,,,,,,,,,,,,,,,,,,
,Bioenergy,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,
,Solid biofuels,,,,,,,,,,,,,,,,,,,,
,Bagasse,,,,,,,,,,,,,,,,,,,,
,Renewable municipal waste,,,,,,,,,,,,,,,,,,,,
,Other solid biofuels,,,,,,,,,,,,,,,,,,,,
,Liquid biofuels,,,,,,,,,,,,,,,,,,,,
,Biogas,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,
,Geothermal,,,,,,,,,,,,,,,,,,,,
United Arab Em,Total renewable energy,0,0,0,0,0,0,0,0,0,6,18,21,24,87,316,317,345,791,1 315,
,Hydropower,,,,,,,,,,,,,,,,,,,,
,Renewable hydropower,,,,,,,,,,,,,,,,,,,,
,Pumped storage,,,,,,,,,,,,,,,,,,,,
,Marine,,,,,,,,,,,,,,,,,,,,
,Wind,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,
,Onshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,
,Offshore wind energy,,,,,,,,,,,,,,,,,,,,
,Solar,0,0,0,0,0,0,0,0,0,6,18,21,24,85,308,309,339,785,1 309,
,Solar photovoltaic,0,0,0,0,0,0,0,0,0,6,18,21,24,32,65,66,78,528,1 076,
,Concentrated solar power,0,0,0,0,0,0,0,0,0,0,0,0,0,54,243,243,261,257,233,
,Bioenergy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,
,Solid biofuels,,,,,,,,,,,,,,,,,,,,
,Bagasse,,,,,,,,,,,,,,,,,,,,
,Renewable municipal waste,,,,,,,,,,,,,,,,,,,,
,Other solid biofuels,,,,,,,,,,,,,,,,,,,,
,Liquid biofuels,,,,,,,,,,,,,,,,,,,,
,Biogas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,
,Geothermal,,,,,,,,,,,,,,,,,,,,
Yemen,Total renewable energy,0,0,0,0,0,0,0,0,2,2,2,2,3,5,10,116,549,732,732,
,Hydropower,,,,,,,,,,,,,,,,,,,,
,Renewable hydropower,,,,,,,,,,,,,,,,,,,,
,Pumped storage,,,,,,,,,,,,,,,,,,,,
,Marine,,,,,,,,,,,,,,,,,,,,
,Wind,,,,,,,,,,,,,,,,,,,,
,Onshore wind energy,,,,,,,,,,,,,,,,,,,,
,Offshore wind energy,,,,,,,,,,,,,,,,,,,,
,Solar,0,0,0,0,0,0,0,0,2,2,2,2,3,5,10,116,549,732,732,
,Solar photovoltaic,0,0,0,0,0,0,0,0,2,2,2,2,3,5,10,116,549,732,732,
,Concentrated solar power,,,,,,,,,,,,,,,,,,,,
,Bioenergy,,,,,,,,,,,,,,,,,,,,
,Solid biofuels,,,,,,,,,,,,,,,,,,,,
,Bagasse,,,,,,,,,,,,,,,,,,,,
,Renewable municipal waste,,,,,,,,,,,,,,,,,,,,
,Other solid biofuels,,,,,,,,,,,,,,,,,,,,
,Liquid biofuels,,,,,,,,,,,,,,,,,,,,
,Biogas,,,,,,,,,,,,,,,,,,,,
,Geothermal,,,,,,,,,,,,,,,,,,,,
N America,Total renewable energy,738 268,639 459,741 183,736 596,743 109,777 019,798 809,778 431,826 902,846 794,857 471,971 050,958 087,1 002 811,1 033 620,1 040 559,1 119 942,1 202 235,1 226 317,
,Hydropower,671 918,576 824,667 550,663 348,664 242,687 873,701 298,670 789,698 958,694 155,675 221,756 943,710 855,710 354,703 390,684 660,710 420,750 144,731 681,
,Renewable hydropower,645 025,550 237,642 718,636 122,637 355,662 281,675 367,644 752,673 566,671 224,651 043,734 004,690 968,690 986,683 225,664 438,687 866,727 281,710 067,
,Pumped storage,26 893,26 587,24 832,27 226,26 887,25 592,25 931,26 037,25 392,22 931,24 178,22 939,19 887,19 368,20 165,20 222,22 554,22 863,21 614,
,Marine,32,32,32,33,31,28,19,23,15,30,28,26,27,15,16,13,18,18,20,
,Wind,5 933,7 161,10 888,12 145,15 265,19 467,29 208,37 872,59 755,81 465,105 113,132 691,156 922,191 863,212 856,228 183,270 312,296 466,320 560,
,Onshore wind energy,5 933,7 161,10 888,12 145,15 265,19 467,29 208,37 872,59 755,81 465,105 113,132 691,156 922,191 863,212 856,228 183,270 210,296 364,320 458,
,Offshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,102,
,Solar,732,812,860,879,987,1 146,1 318,1 709,2 147,2 651,4 228,6 828,11 095,17 477,28 105,38 776,53 851,75 638,90 349,
,Solar photovoltaic,206,247,291,331,400,550,768,1 036,1 268,1 835,3 349,5 935,10 136,16 463,25 417,35 232,50 150,72 051,86 409,
,Concentrated solar power,526,565,569,548,587,596,550,673,879,816,879,893,959,1 014,2 688,3 544,3 701,3 587,3 940,
,Bioenergy,66 024,61 404,66 348,66 265,67 407,70 020,69 631,69 873,67 491,67 638,72 864,73 154,75 124,77 979,84 708,84 091,83 163,78 160,81 174,
,Solid biofuels,60 069,55 265,59 188,58 515,59 900,62 788,61 836,61 540,58 108,57 368,62 054,61 288,62 351,63 912,69 778,69 061,68 357,63 039,66 332,
,Bagasse,1 655,2 492,2 458,2 434,2 494,3 046,2 301,2 313,632,480,610,498,609,754,900,923,956,1 239,1 770,
,Renewable municipal waste,8 463,8 201,8 351,8 192,9 038,9 653,9 821,9 709,9 651,9 607,9 446,8 755,8 798,8 579,8 633,8 599,8 696,8 355,8 554,
,Other solid biofuels,49 951,44 572,48 379,47 889,48 368,50 089,49 714,49 518,47 825,47 281,51 998,52 035,52 944,54 579,60 245,59 539,58 705,53 445,56 008,
,Liquid biofuels,0,0,852,685,343,213,164,84,88,91,94,177,195,193,208,223,210,217,351,
,Biogas,5 955,6 139,6 308,7 065,7 164,7 019,7 631,8 249,9 295,10 179,10 716,11 689,12 578,13 874,14 722,14 807,14 596,14 904,14 491,
,Geothermal,20 522,19 813,20 337,21 152,22 064,24 077,23 266,24 202,23 929,23 786,24 195,24 347,23 952,24 492,24 710,25 058,24 732,24 672,24 148,
Bermuda,Total renewable energy,,,,,,,,,,,,,,,,,,,,
,Hydropower,,,,,,,,,,,,,,,,,,,,
,Renewable hydropower,,,,,,,,,,,,,,,,,,,,
,Pumped storage,,,,,,,,,,,,,,,,,,,,
,Marine,,,,,,,,,,,,,,,,,,,,
,Wind,,,,,,,,,,,,,,,,,,,,
,Onshore wind energy,,,,,,,,,,,,,,,,,,,,
,Offshore wind energy,,,,,,,,,,,,,,,,,,,,
,Solar,,,,,,,,,,,,,,,,,,,,
,Solar photovoltaic,,,,,,,,,,,,,,,,,,,,
,Concentrated solar power,,,,,,,,,,,,,,,,,,,,
,Bioenergy,,,,,,,,,,,,,,,,,,,,
,Solid biofuels,,,,,,,,,,,,,,,,,,,,
,Bagasse,,,,,,,,,,,,,,,,,,,,
,Renewable municipal waste,,,,,,,,,,,,,,,,,,,,
,Other solid biofuels,,,,,,,,,,,,,,,,,,,,
,Liquid biofuels,,,,,,,,,,,,,,,,,,,,
,Biogas,,,,,,,,,,,,,,,,,,,,
,Geothermal,,,,,,,,,,,,,,,,,,,,
Canada,Total renewable energy,366 993,342 265,360 012,347 332,350 599,372 497,363 868,379 029,388 424,383 164,370 749,396 672,402 558,421 087,419 674,424 219,433 528,432 159,427 970,
,Hydropower,358 620,333 430,350 665,337 556,340 946,362 031,352 963,367 695,377 561,368 762,351 461,375 797,380 340,391 861,382 574,382 293,387 208,392 647,381 750,
,Renewable hydropower,358 509,333 319,350 554,337 445,340 835,361 920,352 852,367 584,377 450,368 651,351 350,375 686,380 229,391 750,382 463,382 182,387 097,392 536,381 639,
,Pumped storage,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,
,Marine,32,32,32,33,31,28,19,23,15,30,28,26,27,15,16,13,18,18,20,
,Wind,264,337,408,826,954,1 567,2 473,3 007,3 788,6 641,8 724,10 187,11 310,17 963,22 538,26 446,30 463,28 775,31 848,
,Onshore wind energy,264,337,408,826,954,1 567,2 473,3 007,3 788,6 641,8 724,10 187,11 310,17 963,22 538,26 446,30 463,28 775,31 848,
,Offshore wind energy,,,,,,,,,,,,,,,,,,,,
,Solar,16,19,22,23,13,17,21,26,35,109,255,572,881,1 499,2 120,2 895,3 265,3 573,3 802,
,Solar photovoltaic,16,19,22,23,13,17,21,26,35,109,255,572,881,1 499,2 120,2 895,3 265,3 573,3 802,
,Concentrated solar power,,,,,,,,,,,,,,,,,,,,
,Bioenergy,8 172,8 558,8 996,9 005,8 766,8 965,8 503,8 389,7 136,7 733,10 392,10 201,10 111,9 860,12 537,12 683,12 685,7 257,10 661,
,Solid biofuels,7 464,7 850,8 268,8 277,8 035,8 423,7 961,7 659,6 344,6 941,9 600,9 240,9 250,8 938,11 565,11 711,11 713,6 285,9 689,
,Bagasse,,,,,,,,,,,,,,,,,,,,
,Renewable municipal waste,99,99,99,99,99,125,131,131,138,138,138,138,148,159,172,172,172,172,172,
,Other solid biofuels,7 365,7 751,8 169,8 178,7 936,8 298,7 830,7 528,6 206,6 803,9 462,9 102,9 102,8 779,11 393,11 539,11 541,6 113,9 517,
,Liquid biofuels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Biogas,708,708,728,728,731,542,542,730,792,792,792,961,861,922,972,972,972,972,972,
,Geothermal,,,,,,,,,,,,,,,,,,,,
Greenland,Total renewable energy,179,164,179,188,196,207,200,209,208,265,296,338,345,378,396,423,401,401,401,
,Hydropower,179,164,179,188,196,207,200,209,208,265,296,338,345,378,396,423,401,401,401,
,Renewable hydropower,179,164,179,188,196,207,200,209,208,265,296,338,345,378,396,423,401,401,401,
,Pumped storage,,,,,,,,,,,,,,,,,,,,
,Marine,,,,,,,,,,,,,,,,,,,,
,Wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Onshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Offshore wind energy,,,,,,,,,,,,,,,,,,,,
,Solar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Solar photovoltaic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Concentrated solar power,,,,,,,,,,,,,,,,,,,,
,Bioenergy,,,,,,,,,,,,,,,,,,,,
,Solid biofuels,,,,,,,,,,,,,,,,,,,,
,Bagasse,,,,,,,,,,,,,,,,,,,,
,Renewable municipal waste,,,,,,,,,,,,,,,,,,,,
,Other solid biofuels,,,,,,,,,,,,,,,,,,,,
,Liquid biofuels,,,,,,,,,,,,,,,,,,,,
,Biogas,,,,,,,,,,,,,,,,,,,,
,Geothermal,,,,,,,,,,,,,,,,,,,,
Mexico,Total renewable energy,40 732,36 604,32 855,28 643,34 327,38 110,39 532,37 378,47 246,34 667,45 747,45 076,42 361,39 543,52 893,47 478,48 937,51 501,54 770,
,Hydropower,33 133,28 502,24 951,19 880,25 206,27 709,30 446,27 340,39 194,26 718,37 131,36 247,31 883,28 002,38 893,30 815,30 698,31 982,32 526,
,Renewable hydropower,33 133,28 502,24 951,19 880,25 206,27 709,30 446,27 340,39 194,26 718,37 131,36 247,31 883,28 002,38 893,30 815,30 698,31 982,32 526,
,Pumped storage,,,,,,,,,,,,,,,,,,,,
,Marine,,,,,,,,,,,,,,,,,,,,
,Wind,19,18,21,19,20,19,59,262,269,596,1 239,1 648,3 688,4 185,6 426,8 745,10 378,10 442,12 877,
,Onshore wind energy,19,18,21,19,20,19,59,262,269,596,1 239,1 648,3 688,4 185,6 426,8 745,10 378,10 442,12 877,
,Offshore wind energy,,,,,,,,,,,,,,,,,,,,
,Solar,7,8,8,8,9,9,10,9,19,27,31,41,69,106,221,246,252,1 085,1 363,
,Solar photovoltaic,7,8,8,8,9,9,10,9,19,27,31,41,69,106,221,246,252,1 085,1 363,
,Concentrated solar power,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Bioenergy,1 672,2 509,2 477,2 454,2 515,3 074,2 332,2 363,708,586,728,633,904,1 180,1 353,1 341,1 461,2 046,2 628,
,Solid biofuels,1 655,2 492,2 458,2 434,2 494,3 046,2 301,2 313,632,480,610,518,755,1 019,1 189,1 180,1 303,1 837,2 368,
,Bagasse,1 655,2 492,2 458,2 434,2 494,3 046,2 301,2 313,632,480,610,498,609,754,900,923,956,1 239,1 770,
,Renewable municipal waste,,,,,,,,,,,,,,,,,,,,
,Other solid biofuels,0,0,0,0,0,0,0,0,0,0,0,20,146,265,289,257,347,598,598,
,Liquid biofuels,,,,,,,,,,,,,,,,,,,,
,Biogas,17,17,19,20,21,28,31,50,76,106,118,115,149,161,164,161,158,209,260,
,Geothermal,5 901,5 567,5 398,6 282,6 577,7 299,6 685,7 404,7 056,6 740,6 618,6 507,5 817,6 070,6 000,6 331,6 148,5 946,5 375,
St Pierre Mq,Total renewable energy,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,
,Hydropower,,,,,,,,,,,,,,,,,,,,
,Renewable hydropower,,,,,,,,,,,,,,,,,,,,
,Pumped storage,,,,,,,,,,,,,,,,,,,,
,Marine,,,,,,,,,,,,,,,,,,,,
,Wind,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,
,Onshore wind energy,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,
,Offshore wind energy,,,,,,,,,,,,,,,,,,,,
,Solar,,,,,,,,,,,,,,,,,,,,
,Solar photovoltaic,,,,,,,,,,,,,,,,,,,,
,Concentrated solar power,,,,,,,,,,,,,,,,,,,,
,Bioenergy,,,,,,,,,,,,,,,,,,,,
,Solid biofuels,,,,,,,,,,,,,,,,,,,,
,Bagasse,,,,,,,,,,,,,,,,,,,,
,Renewable municipal waste,,,,,,,,,,,,,,,,,,,,
,Other solid biofuels,,,,,,,,,,,,,,,,,,,,
,Liquid biofuels,,,,,,,,,,,,,,,,,,,,
,Biogas,,,,,,,,,,,,,,,,,,,,
,Geothermal,,,,,,,,,,,,,,,,,,,,
United States,Total renewable energy,330 364,260 426,348 137,360 433,357 987,366 205,395 209,361 815,391 023,428 696,440 677,528 962,512 822,541 802,560 657,568 439,637 076,718 174,743 177,
,Hydropower,279 986,214 728,291 755,305 724,297 894,297 926,317 689,275 545,281 995,298 410,286 333,344 561,298 287,290 113,281 527,271 129,292 113,325 114,317 004,
,Renewable hydropower,253 204,188 252,267 034,278 609,271 118,272 445,291 869,249 619,256 714,275 590,262 266,321 733,278 511,270 856,261 473,251 018,269 670,302 362,295 501,
,Pumped storage,26 782,26 476,24 721,27 115,26 776,25 481,25 820,25 926,25 281,22 820,24 067,22 828,19 776,19 257,20 054,20 111,22 443,22 752,21 503,
,Marine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Wind,5 650,6 806,10 459,11 300,14 291,17 881,26 676,34 603,55 696,74 226,95 148,120 854,141 922,169 713,183 892,192 992,229 471,257 249,275 834,
,Onshore wind energy,5 650,6 806,10 459,11 300,14 291,17 881,26 676,34 603,55 696,74 226,95 148,120 854,141 922,169 713,183 892,192 992,229 369,257 147,275 732,
,Offshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,102,
,Solar,709,785,830,848,965,1 120,1 287,1 674,2 093,2 515,3 942,6 215,10 145,15 872,25 764,35 635,50 334,70 980,85 184,
